path,label,label_id
Tomato_Bacterial_spot/a75edffc-d484-41ea-adb2-8808748a53db___GCREC_Bact.Sp 5608.JPG,Tomato_Bacterial_spot,4
Tomato_Early_blight/4c1481fd-12fa-4729-9de6-35c7fae918a5___RS_Erly.B 7430.JPG,Tomato_Early_blight,1
Tomato_healthy/647d15d1-5520-458d-92a4-bd647bbccb90___RS_HL 9934.JPG,Tomato_healthy,0
Tomato_Bacterial_spot/f2862b49-bab8-4d3e-abc3-0816c0f0010e___GCREC_Bact.Sp 6311.JPG,Tomato_Bacterial_spot,4
Tomato_healthy/7188d286-5201-40b6-925a-52af6e6c7c03___GH_HL Leaf 479.1.JPG,Tomato_healthy,0
Tomato_Early_blight/c03bec63-8b1d-42ef-90d5-5dff0c2455ea___RS_Erly.B 9555.JPG,Tomato_Early_blight,1
Tomato_Bacterial_spot/a07259f0-2125-49df-ab32-c058eebf17f2___UF.GRC_BS_Lab Leaf 0218.JPG,Tomato_Bacterial_spot,4
Tomato_Leaf_Mold/962f3d89-f439-46ee-b4bb-65409ee76fe1___Crnl_L.Mold 6914.JPG,Tomato_Leaf_Mold,3
Tomato_Early_blight/efb0d54f-53c7-4a6a-a194-2bd449799c8c___RS_Erly.B 7726.JPG,Tomato_Early_blight,1
Tomato_Early_blight/089243e5-f319-4ed2-b10c-603328ff4143___RS_Erly.B 9428.JPG,Tomato_Early_blight,1
Tomato_Late_blight/89996998-a74f-46f5-8e5f-790a66dbd652___GHLB2 Leaf 8826.JPG,Tomato_Late_blight,2
Tomato_Leaf_Mold/561e6144-f53b-477e-96ef-88deff234bc6___Crnl_L.Mold 6855.JPG,Tomato_Leaf_Mold,3
Tomato_Bacterial_spot/d7c6cfbf-059c-40b2-b920-8a1815c32374___GCREC_Bact.Sp 6063.JPG,Tomato_Bacterial_spot,4
Tomato_Early_blight/801a593c-82f7-4433-8c30-9defa319bdb7___RS_Erly.B 9609.JPG,Tomato_Early_blight,1
Tomato_Early_blight/203d84bc-4acc-4cad-b4f9-f659ae641876___RS_Erly.B 7615.JPG,Tomato_Early_blight,1
Tomato_Late_blight/a647b254-deb0-427d-89e4-05eedfeeffea___RS_Late.B 5106.JPG,Tomato_Late_blight,2
Tomato_healthy/a06cd500-b782-4be6-8f7a-377c9ed5ceab___RS_HL 9648.JPG,Tomato_healthy,0
Tomato_healthy/29289230-4809-46cd-ba98-77af06af3f32___RS_HL 9651.JPG,Tomato_healthy,0
Tomato_Bacterial_spot/7684341d-0c30-4bc4-98c5-e09a96483692___GCREC_Bact.Sp 5695.JPG,Tomato_Bacterial_spot,4
Tomato_Leaf_Mold/6e41b201-9283-4da4-b7b1-1f2b37716142___Crnl_L.Mold 6955.JPG,Tomato_Leaf_Mold,3
Tomato_Bacterial_spot/fdcb5a83-89e0-4d50-9460-28f36237e91d___GCREC_Bact.Sp 5742.JPG,Tomato_Bacterial_spot,4
Tomato_Early_blight/d98cdabc-9183-4829-aa46-d40538d25462___RS_Erly.B 7554.JPG,Tomato_Early_blight,1
Tomato_Leaf_Mold/6beda1f2-d01e-4693-b3c0-e544cf00954b___Crnl_L.Mold 6917.JPG,Tomato_Leaf_Mold,3
Tomato_Late_blight/7a08fe4d-cb32-4a4e-861e-249e582fb8c8___GHLB2 Leaf 8820.JPG,Tomato_Late_blight,2
Tomato_Late_blight/03f008be-5b97-4827-a2e2-88136b3c8714___RS_Late.B 6290.JPG,Tomato_Late_blight,2
Tomato_Late_blight/16064333-c2da-40e0-9f24-c709191e66b1___RS_Late.B 5421.JPG,Tomato_Late_blight,2
Tomato_Late_blight/73901132-ade5-4705-9760-c2adcb396cda___RS_Late.B 7065.JPG,Tomato_Late_blight,2
Tomato_Early_blight/dc4cc3e3-0181-48e9-93a2-7c019df0e04b___RS_Erly.B 9513.JPG,Tomato_Early_blight,1
Tomato_Bacterial_spot/71eeeb09-ce59-4b58-80a4-a01c4348a218___GCREC_Bact.Sp 3305.JPG,Tomato_Bacterial_spot,4
Tomato_Early_blight/f870ea24-aac9-41cd-92a3-72f87d395c33___RS_Erly.B 7598.JPG,Tomato_Early_blight,1
Tomato_Late_blight/a5f089d1-5a8e-4c1f-bcc2-c1154c28e824___GHLB2 Leaf 8926.JPG,Tomato_Late_blight,2
Tomato_healthy/23467438-6237-4b34-acde-80a3129e4b5d___GH_HL Leaf 187.JPG,Tomato_healthy,0
Tomato_Late_blight/0ccaeb36-37ff-4328-91c8-99aabd68f442___RS_Late.B 6596.JPG,Tomato_Late_blight,2
Tomato_healthy/025bc454-a051-42d2-b547-316f8cc3dc55___GH_HL Leaf 297.JPG,Tomato_healthy,0
Tomato_Bacterial_spot/2cd653bb-5ef1-4157-8d2c-bea2bbf2794b___GCREC_Bact.Sp 6375.JPG,Tomato_Bacterial_spot,4
Tomato_Early_blight/1d3d164e-43a9-4e0a-9e4f-9c9abab64d88___RS_Erly.B 7824.JPG,Tomato_Early_blight,1
Tomato_Late_blight/076b2ce4-1c8f-42a6-9f7d-b0be9c0a01cd___RS_Late.B 5108.JPG,Tomato_Late_blight,2
Tomato_Early_blight/5bbfc062-042e-4929-98ba-fd034a03092d___RS_Erly.B 7581.JPG,Tomato_Early_blight,1
Tomato_Late_blight/04ba0ca5-c52c-4bab-897b-2d38f7835a03___RS_Late.B 5631.JPG,Tomato_Late_blight,2
Tomato_healthy/4a0a9092-e70e-4a73-bb51-4d83b3c90a38___GH_HL Leaf 195.JPG,Tomato_healthy,0
Tomato_Late_blight/e2f784ec-10de-4556-8dea-47c9d2c4e791___GHLB2 Leaf 147.2.JPG,Tomato_Late_blight,2
Tomato_Early_blight/f79134d0-8c6a-43ad-ba78-9323f9a9f84f___RS_Erly.B 9427.JPG,Tomato_Early_blight,1
Tomato_healthy/316e62fa-d8a8-4451-80a8-a546c8c43511___RS_HL 9633.JPG,Tomato_healthy,0
Tomato_Early_blight/99baac4a-7079-4c68-b2bf-c9cf123ddffc___RS_Erly.B 7619.JPG,Tomato_Early_blight,1
Tomato_Bacterial_spot/605dda2d-be55-45cc-b247-76903d159255___UF.GRC_BS_Lab Leaf 8749.JPG,Tomato_Bacterial_spot,4
Tomato_healthy/f96987aa-d19d-415b-a68c-73a07a47d521___RS_HL 9736.JPG,Tomato_healthy,0
Tomato_Bacterial_spot/144352ee-0f8d-44cc-9db1-c4f27eb5a00a___GCREC_Bact.Sp 3284.JPG,Tomato_Bacterial_spot,4
Tomato_Leaf_Mold/c2fd7cad-271c-49cc-aa49-85ebf0d4fd8d___Crnl_L.Mold 6820.JPG,Tomato_Leaf_Mold,3
Tomato_Bacterial_spot/650a2408-9d62-4ebc-92ca-689e2612e248___GCREC_Bact.Sp 3325.JPG,Tomato_Bacterial_spot,4
Tomato_Late_blight/b62c8328-7089-4b43-b77e-20511356d04b___RS_Late.B 5490.JPG,Tomato_Late_blight,2
Tomato_Early_blight/654d7c11-664e-47c0-a6aa-c5c45a07e386___RS_Erly.B 7799.JPG,Tomato_Early_blight,1
Tomato_healthy/6be1ec13-6964-4706-b94a-069d4a8592cf___GH_HL Leaf 175.1.JPG,Tomato_healthy,0
Tomato_Early_blight/5b86ab6a-3823-4886-85fd-02190898563c___RS_Erly.B 8452.JPG,Tomato_Early_blight,1
Tomato_Late_blight/0b6caac4-cc62-4c46-9de4-1815a0aa6dbe___GHLB2 Leaf 8799.JPG,Tomato_Late_blight,2
Tomato_Bacterial_spot/615a9d50-74d8-4435-af2c-459d8f97e453___GCREC_Bact.Sp 5676.JPG,Tomato_Bacterial_spot,4
Tomato_healthy/daa4e664-5ec5-4349-b8de-0673cdfe374d___GH_HL Leaf 168.1.JPG,Tomato_healthy,0
Tomato_healthy/e336eb74-a19d-4461-871e-3124c5e0d047___RS_HL 0558.JPG,Tomato_healthy,0
Tomato_Leaf_Mold/36bed8e9-0b39-48f9-a8f7-d776469ce245___Crnl_L.Mold 8912.JPG,Tomato_Leaf_Mold,3
Tomato_Early_blight/5adb20df-006b-4a5d-a1c4-c8284eee9e20___RS_Erly.B 9484.JPG,Tomato_Early_blight,1
Tomato_Bacterial_spot/85a1cefe-dfd8-4f9a-b852-da2aba419be7___GCREC_Bact.Sp 5658.JPG,Tomato_Bacterial_spot,4
Tomato_Early_blight/bb843f3f-a4cd-4a42-94ff-152199d78895___RS_Erly.B 7381.JPG,Tomato_Early_blight,1
Tomato_Bacterial_spot/fd39fa01-b5c6-443d-a5f8-5e6edee2fdf8___GCREC_Bact.Sp 3154.JPG,Tomato_Bacterial_spot,4
Tomato_healthy/caa60224-1c60-455e-8b7c-e73626af84c1___GH_HL Leaf 214.JPG,Tomato_healthy,0
Tomato_Late_blight/20b33342-6c05-4cab-9008-6f09548a0db9___RS_Late.B 5128.JPG,Tomato_Late_blight,2
Tomato_Leaf_Mold/66e2cbf6-82f1-49b6-9f62-727cfadef50a___Crnl_L.Mold 8684.JPG,Tomato_Leaf_Mold,3
Tomato_healthy/49291f4a-e689-4a59-8f40-60ee9f1aac26___RS_HL 9820.JPG,Tomato_healthy,0
Tomato_Bacterial_spot/8e2b3e53-24b7-4817-a50f-c5e972b9ae83___GCREC_Bact.Sp 5856.JPG,Tomato_Bacterial_spot,4
Tomato_Bacterial_spot/7c46d515-2090-4371-a5c2-0af04544b5e6___GCREC_Bact.Sp 3513.JPG,Tomato_Bacterial_spot,4
Tomato_Leaf_Mold/355b3ad0-1d3b-49ea-80c8-3254a06a660c___Crnl_L.Mold 8968.JPG,Tomato_Leaf_Mold,3
Tomato_healthy/ffb39943-eabb-42cf-ad09-b17019e46d66___RS_HL 9871.JPG,Tomato_healthy,0
Tomato_Leaf_Mold/eca409c5-fd2b-4fab-9a54-4fad60a205d8___Crnl_L.Mold 8875.JPG,Tomato_Leaf_Mold,3
Tomato_Early_blight/f882f8cc-49bc-49f6-a6c0-fbffe60d81a0___RS_Erly.B 7672.JPG,Tomato_Early_blight,1
Tomato_Leaf_Mold/12319ec3-c990-4c68-8683-244f1f220c09___Crnl_L.Mold 9146.JPG,Tomato_Leaf_Mold,3
Tomato_Late_blight/40ad58d9-f6ab-4487-a150-e2da47f733f1___GHLB2 Leaf 8665.JPG,Tomato_Late_blight,2
Tomato_healthy/83fa8d6f-4c08-46bf-b4cf-7a33d4fe0031___GH_HL Leaf 180.JPG,Tomato_healthy,0
Tomato_Leaf_Mold/4797e35c-7ec7-4853-95d5-c9fa4b6c0be9___Crnl_L.Mold 9162.JPG,Tomato_Leaf_Mold,3
Tomato_Early_blight/d7f1e802-0b8e-4cba-88b4-e61328322cac___RS_Erly.B 8222.JPG,Tomato_Early_blight,1
Tomato_Bacterial_spot/1eb86f3d-7d18-41b8-b33c-807662b2d2df___GCREC_Bact.Sp 5555.JPG,Tomato_Bacterial_spot,4
Tomato_Bacterial_spot/dc577914-0602-4790-a2ab-5df9e0c581e8___GCREC_Bact.Sp 5760.JPG,Tomato_Bacterial_spot,4
Tomato_Bacterial_spot/0da838ea-fd8c-43c0-a437-4aba96234262___UF.GRC_BS_Lab Leaf 8770.JPG,Tomato_Bacterial_spot,4
Tomato_Bacterial_spot/88bf3dc8-0584-4132-af28-5f4848dbc450___GCREC_Bact.Sp 6397.JPG,Tomato_Bacterial_spot,4
Tomato_Late_blight/92a458d9-e19a-4080-a7fe-ec6c83af7c0c___GHLB2 Leaf 8730.JPG,Tomato_Late_blight,2
Tomato_Leaf_Mold/c08002a0-531c-46b0-b580-e9419eac30af___Crnl_L.Mold 6518.JPG,Tomato_Leaf_Mold,3
Tomato_Bacterial_spot/47a3c2c9-1f3b-4d42-8857-cfc714042c2a___UF.GRC_BS_Lab Leaf 8631.JPG,Tomato_Bacterial_spot,4
Tomato_Late_blight/4462526f-af54-4342-8f7d-56f5a6052e9b___GHLB2 Leaf 111.1.JPG,Tomato_Late_blight,2
Tomato_Early_blight/2f6115d3-4997-4174-aa6a-9025c654e81f___RS_Erly.B 9374.JPG,Tomato_Early_blight,1
Tomato_healthy/d673db62-484e-49d3-baca-0ffc0d2ba8f5___RS_HL 0230.JPG,Tomato_healthy,0
Tomato_Leaf_Mold/55aaf81e-1a23-419c-9b20-a24f5ab5e0ec___Crnl_L.Mold 6549.JPG,Tomato_Leaf_Mold,3
Tomato_Early_blight/66eef337-720e-4166-a1d0-a9d3ce7f96f3___RS_Erly.B 6422.JPG,Tomato_Early_blight,1
Tomato_Bacterial_spot/891189aa-f345-470c-91ad-509bae4bf611___GCREC_Bact.Sp 3277.JPG,Tomato_Bacterial_spot,4
Tomato_Bacterial_spot/fb25aff6-5c78-42d9-b9af-9181811ac18b___GCREC_Bact.Sp 5788.JPG,Tomato_Bacterial_spot,4
Tomato_Early_blight/a2da7455-c116-4d02-b506-89183f817d78___RS_Erly.B 9371.JPG,Tomato_Early_blight,1
Tomato_Late_blight/59cf2a70-1658-4f1d-b35c-dfe02630a28a___GHLB2 Leaf 8938.JPG,Tomato_Late_blight,2
Tomato_Bacterial_spot/8c5c248e-4262-407b-9933-4e08018433ea___GCREC_Bact.Sp 3140.JPG,Tomato_Bacterial_spot,4
Tomato_Late_blight/f9bae5e8-64d9-4a34-9269-b4d97d095b47___RS_Late.B 4861.JPG,Tomato_Late_blight,2
Tomato_Bacterial_spot/c4d2f661-56fd-4c84-9a51-03e4f806f085___UF.GRC_BS_Lab Leaf 0684.JPG,Tomato_Bacterial_spot,4
Tomato_Leaf_Mold/c9cede12-c244-4133-ab64-c801497a8da5___Crnl_L.Mold 8823.JPG,Tomato_Leaf_Mold,3
Tomato_Leaf_Mold/d33d8470-d090-474b-8c16-cd5e88d40f51___Crnl_L.Mold 6998.JPG,Tomato_Leaf_Mold,3
Tomato_Late_blight/4bf424a2-b275-4ac0-968c-fe229136f10d___GHLB_PS Leaf 2.5 Day 16.jpg,Tomato_Late_blight,2
Tomato_healthy/53471454-9f9a-4182-91a3-c2c6c1268c56___RS_HL 0209.JPG,Tomato_healthy,0
Tomato_Early_blight/2179421c-3ce3-4581-8b65-17da6fffd3db___RS_Erly.B 7730.JPG,Tomato_Early_blight,1
Tomato_Late_blight/ebc97633-07ff-405a-b186-18b8aa607b9d___GHLB2 Leaf 8635.JPG,Tomato_Late_blight,2
Tomato_Late_blight/f8afeeda-7bed-422b-8535-67e221372eb7___RS_Late.B 5315.JPG,Tomato_Late_blight,2
Tomato_Leaf_Mold/bb3b17dd-b745-4706-8e03-ff2660d77c23___Crnl_L.Mold 6512.JPG,Tomato_Leaf_Mold,3
Tomato_healthy/fc1e8e1c-5939-4ad9-b87e-2cbb77cef418___RS_HL 0536.JPG,Tomato_healthy,0
Tomato_Late_blight/8db4bafa-489e-42ff-ad14-98cb9af8e733___RS_Late.B 5397.JPG,Tomato_Late_blight,2
Tomato_Bacterial_spot/2e44b9e9-05f3-4465-9747-b90a5ea44579___UF.GRC_BS_Lab Leaf 0224.JPG,Tomato_Bacterial_spot,4
Tomato_Bacterial_spot/d43111af-cbb9-47ee-be8e-9ce663146371___GCREC_Bact.Sp 6264.JPG,Tomato_Bacterial_spot,4
Tomato_Late_blight/989d984b-eaef-4ae1-a850-c2ae65961bdf___GHLB2 Leaf 9026.JPG,Tomato_Late_blight,2
Tomato_Leaf_Mold/aebbbb7e-2fd6-4f36-8c81-9c3f83389c5d___Crnl_L.Mold 6802.JPG,Tomato_Leaf_Mold,3
Tomato_Early_blight/0abc57ec-7f3b-482a-8579-21f3b2fb780b___RS_Erly.B 7609.JPG,Tomato_Early_blight,1
Tomato_Bacterial_spot/4192f50c-fc75-4581-aac4-30470889bfcf___GCREC_Bact.Sp 3438.JPG,Tomato_Bacterial_spot,4
Tomato_Early_blight/8d70db5b-7916-4397-836d-6a73a2faaead___RS_Erly.B 6330.JPG,Tomato_Early_blight,1
Tomato_healthy/34a5aaa7-f50f-4b19-8a92-78ad697f6865___GH_HL Leaf 407.1.JPG,Tomato_healthy,0
Tomato_healthy/83eb200d-ef9d-4b98-b4c1-58b7f0b169e4___RS_HL 0421.JPG,Tomato_healthy,0
Tomato_Early_blight/0e2abcfb-e62b-4c61-a24a-0800cad904a8___RS_Erly.B 7382.JPG,Tomato_Early_blight,1
Tomato_healthy/31e58e07-386c-4915-aa37-8ce39ee29ce9___RS_HL 9949.JPG,Tomato_healthy,0
Tomato_Bacterial_spot/9f3bb55d-b52d-4be3-b89b-e7c8cbe8e131___GCREC_Bact.Sp 3112.JPG,Tomato_Bacterial_spot,4
Tomato_Early_blight/6873f362-d13b-41f7-a44d-da51875e46f1___RS_Erly.B 9436.JPG,Tomato_Early_blight,1
Tomato_Early_blight/9f77a006-11c0-4466-bdb3-9273b299450d___RS_Erly.B 7800.JPG,Tomato_Early_blight,1
Tomato_Bacterial_spot/dfc16b5b-67c4-4725-982f-c7282f514b38___GCREC_Bact.Sp 3100.JPG,Tomato_Bacterial_spot,4
Tomato_Bacterial_spot/9bfadeb9-dc2c-45fb-b687-7ae6f3dcc906___UF.GRC_BS_Lab Leaf 8789.JPG,Tomato_Bacterial_spot,4
Tomato_Late_blight/b984cd6b-35cc-4f3d-824f-b663d08cae6b___GHLB2 Leaf 57.JPG,Tomato_Late_blight,2
Tomato_Late_blight/3fb24ffc-0f4f-4990-99e9-d8170fc9f6cc___GHLB2 Leaf 131.2.JPG,Tomato_Late_blight,2
Tomato_healthy/a424fe57-c3ff-400e-ac88-000ca1781300___RS_HL 9802.JPG,Tomato_healthy,0
Tomato_Late_blight/f3e53136-750b-4394-96fe-0cd8c2f747bc___GHLB2 Leaf 8661.JPG,Tomato_Late_blight,2
Tomato_Early_blight/e7d248e4-a5e5-431f-9061-6383c14d8526___RS_Erly.B 7426.JPG,Tomato_Early_blight,1
Tomato_Late_blight/688d69ca-59a6-4713-b18a-ce7c04ea001e___GHLB2 Leaf 8754.JPG,Tomato_Late_blight,2
Tomato_healthy/a3ebf7f9-543d-4df9-a09f-013ef8dd7760___RS_HL 9662.JPG,Tomato_healthy,0
Tomato_Bacterial_spot/fb636130-5e9f-4a7b-b6f6-590e0808bfe6___UF.GRC_BS_Lab Leaf 0890.JPG,Tomato_Bacterial_spot,4
Tomato_Leaf_Mold/27e8bb41-97a2-44b7-95e2-fd3b2e99f317___Crnl_L.Mold 7064.JPG,Tomato_Leaf_Mold,3
Tomato_Late_blight/81dc45ec-9ce3-4887-90b5-b091276a9245___RS_Late.B 4957.JPG,Tomato_Late_blight,2
Tomato_Leaf_Mold/d6441d7c-be78-420d-b202-1298cd5b94e9___Crnl_L.Mold 6571.JPG,Tomato_Leaf_Mold,3
Tomato_healthy/c30a18fe-8a24-4f0e-9c33-ed8632eead8e___RS_HL 9965.JPG,Tomato_healthy,0
Tomato_Early_blight/b037f266-a24e-4f2c-9115-cf2eadd17293___RS_Erly.B 8214.JPG,Tomato_Early_blight,1
Tomato_Leaf_Mold/c7a3f599-36dc-40e2-8efc-d0e0568666a7___Crnl_L.Mold 6983.JPG,Tomato_Leaf_Mold,3
Tomato_healthy/50c710e2-ad13-4b3a-a829-65d51ead21ff___GH_HL Leaf 269.JPG,Tomato_healthy,0
Tomato_Bacterial_spot/a9f9ac3b-84be-4356-9a00-12beaea27593___GCREC_Bact.Sp 3638.JPG,Tomato_Bacterial_spot,4
Tomato_Leaf_Mold/d8466889-2874-44fd-b6e1-128c328d5b84___Crnl_L.Mold 8661.JPG,Tomato_Leaf_Mold,3
Tomato_Late_blight/86a7b7d2-8783-4622-84d7-a4a420ee10ba___RS_Late.B 6546.JPG,Tomato_Late_blight,2
Tomato_Early_blight/313ff9e3-e43c-45b6-9879-b76a1e040eef___RS_Erly.B 8454.JPG,Tomato_Early_blight,1
Tomato_healthy/4184da3b-ccbd-4880-9aa7-dbb868a7f571___GH_HL Leaf 355.JPG,Tomato_healthy,0
Tomato_Leaf_Mold/35343df4-2017-47f9-a5ef-d08bd52dfd7c___Crnl_L.Mold 8827.JPG,Tomato_Leaf_Mold,3
Tomato_healthy/9f959699-166c-4ac9-ba4a-a9e7d0c9e03b___RS_HL 0143.JPG,Tomato_healthy,0
Tomato_Leaf_Mold/a5639de3-303c-4066-b3a0-a72aa73ef818___Crnl_L.Mold 6740.JPG,Tomato_Leaf_Mold,3
Tomato_healthy/9a5d3900-8707-4088-8ec0-1fad45d8bd11___GH_HL Leaf 339.JPG,Tomato_healthy,0
Tomato_Late_blight/6815e363-5221-44e2-a5a4-c1b82eb5a4aa___GHLB2 Leaf 9103.JPG,Tomato_Late_blight,2
Tomato_Early_blight/0208ed52-1b28-4c9c-88e3-4667581e1109___RS_Erly.B 7829.JPG,Tomato_Early_blight,1
Tomato_healthy/0d3691ab-5413-4313-870e-9e5d2faf33ea___RS_HL 9958.JPG,Tomato_healthy,0
Tomato_Late_blight/f2581062-48ef-4957-bab3-9beb606ff3ef___RS_Late.B 6291.JPG,Tomato_Late_blight,2
Tomato_Early_blight/b3129245-a3b0-4451-a213-b15fe08734b7___RS_Erly.B 9423.JPG,Tomato_Early_blight,1
Tomato_healthy/062c4b5a-59d7-4bc8-a1d0-abdeb6fc9c0e___RS_HL 0295.JPG,Tomato_healthy,0
Tomato_Leaf_Mold/be2680f9-cdba-44e5-8834-7bc5b615a0ea___Crnl_L.Mold 7158.JPG,Tomato_Leaf_Mold,3
Tomato_Late_blight/e23b8722-9058-4a6c-8e8e-f95904497eeb___RS_Late.B 5426.JPG,Tomato_Late_blight,2
Tomato_Leaf_Mold/80b652e5-7f1f-4806-8d9d-550ce54891ce___Crnl_L.Mold 7090.JPG,Tomato_Leaf_Mold,3
Tomato_Leaf_Mold/d159f020-15f7-45c5-9808-a8ef0e5914f5___Crnl_L.Mold 9105.JPG,Tomato_Leaf_Mold,3
Tomato_healthy/71967e69-6356-49c1-81ce-624792b4d964___GH_HL Leaf 315.1.JPG,Tomato_healthy,0
Tomato_Late_blight/0db85707-41f9-42df-ba3b-842d14f00a68___GHLB2 Leaf 8909.JPG,Tomato_Late_blight,2
Tomato_Bacterial_spot/2fd17140-f483-4f98-9d08-fc9e57b355e1___GCREC_Bact.Sp 6269.JPG,Tomato_Bacterial_spot,4
Tomato_healthy/958b8eb8-7004-434a-ad02-e62ff64dded0___RS_HL 0276.JPG,Tomato_healthy,0
Tomato_Early_blight/f7357222-4e77-4c46-a0ff-a17e165a70ff___RS_Erly.B 9619.JPG,Tomato_Early_blight,1
Tomato_healthy/1421f343-ba3a-424c-ac71-b5eb9ac26c10___GH_HL Leaf 201.JPG,Tomato_healthy,0
Tomato_Leaf_Mold/1146e92b-d6b2-4a19-ac54-32141d680f41___Crnl_L.Mold 6725.JPG,Tomato_Leaf_Mold,3
Tomato_Late_blight/8f0a83b5-357c-4fc3-ba27-58303fa29bde___GHLB2 Leaf 8875.JPG,Tomato_Late_blight,2
Tomato_Early_blight/5a50d734-271b-43f8-991f-b6e6f264b686___RS_Erly.B 6488.JPG,Tomato_Early_blight,1
Tomato_Bacterial_spot/eea69188-8c51-4d11-9e2d-4aec3e91a078___UF.GRC_BS_Lab Leaf 8912.JPG,Tomato_Bacterial_spot,4
Tomato_Early_blight/5870b25f-914c-4dae-aaf5-88d48cb90803___RS_Erly.B 7774.JPG,Tomato_Early_blight,1
Tomato_Late_blight/dd8c1f50-0407-4011-8dea-a8d0e6c7dbf1___RS_Late.B 6725.JPG,Tomato_Late_blight,2
Tomato_Early_blight/28d03063-a772-4136-80fd-3bbff0fffa41___RS_Erly.B 7370.JPG,Tomato_Early_blight,1
Tomato_Late_blight/956e56f5-7dcf-49be-8283-e560d7368c9a___RS_Late.B 6487.JPG,Tomato_Late_blight,2
Tomato_Early_blight/fb3352cc-9189-4214-8b94-a60c6a392c96___RS_Erly.B 9600.JPG,Tomato_Early_blight,1
Tomato_Early_blight/d368153c-6779-4a7e-a82d-9ae10dd36bb2___RS_Erly.B 7678.JPG,Tomato_Early_blight,1
Tomato_Late_blight/4bc2b44a-865c-4006-aa3d-fbd4bd2de695___RS_Late.B 5123.JPG,Tomato_Late_blight,2
Tomato_Bacterial_spot/f5ac235b-3d9c-46a8-9e0a-750423e067bb___GCREC_Bact.Sp 6291.JPG,Tomato_Bacterial_spot,4
Tomato_Late_blight/231e8502-72a3-4717-9ab7-919d02f6be1b___GHLB_PS Leaf 27.4 Day 13.jpg,Tomato_Late_blight,2
Tomato_healthy/95973ed9-f9a8-4c71-b232-432f61020fe3___GH_HL Leaf 412.JPG,Tomato_healthy,0
Tomato_Late_blight/badd718d-0a43-411b-889c-d46a01834dba___RS_Late.B 5547.JPG,Tomato_Late_blight,2
Tomato_Leaf_Mold/6fd472fe-cc75-4762-a3fa-2428649907c8___Crnl_L.Mold 7156.JPG,Tomato_Leaf_Mold,3
Tomato_healthy/6aed746b-e45b-40d6-addb-71bdd0456618___RS_HL 0638.JPG,Tomato_healthy,0
Tomato_Bacterial_spot/cc4ae662-c07c-4aae-8868-f4711ae5d158___GCREC_Bact.Sp 3852.JPG,Tomato_Bacterial_spot,4
Tomato_Leaf_Mold/4c7e93da-6c5a-4423-89f3-db15242fd53a___Crnl_L.Mold 8703.JPG,Tomato_Leaf_Mold,3
Tomato_healthy/9721c76f-52cc-4a63-a465-4cc32974806c___GH_HL Leaf 431.1.JPG,Tomato_healthy,0
Tomato_Bacterial_spot/431d6abc-9adb-4454-a3c6-e6b6a3ec79db___GCREC_Bact.Sp 6045.JPG,Tomato_Bacterial_spot,4
Tomato_Late_blight/8e89b070-c8f0-47f5-a7c4-e28a92e0454b___GHLB2 Leaf 9097.JPG,Tomato_Late_blight,2
Tomato_healthy/3be4b3ce-9fc7-4216-98f0-abd0faa9e45c___RS_HL 9945.JPG,Tomato_healthy,0
Tomato_Early_blight/cf2919ca-2b62-4f23-8a55-5dfa953db83c___RS_Erly.B 7352.JPG,Tomato_Early_blight,1
Tomato_Early_blight/748ed7a9-9044-49d2-943d-8c82a1763c55___RS_Erly.B 8230.JPG,Tomato_Early_blight,1
Tomato_Late_blight/bd5a4716-1cf0-46d3-a905-320e4d84d34a___RS_Late.B 6199.JPG,Tomato_Late_blight,2
Tomato_Bacterial_spot/19a19d0b-373f-497a-89bf-ea941ff5e12b___GCREC_Bact.Sp 3124.JPG,Tomato_Bacterial_spot,4
Tomato_Leaf_Mold/a6308326-2fcb-4690-aec2-2e0b4f21efd6___Crnl_L.Mold 8817.JPG,Tomato_Leaf_Mold,3
Tomato_Leaf_Mold/c3bd29d2-8770-4897-8554-ccba8fcc387e___Crnl_L.Mold 7154.JPG,Tomato_Leaf_Mold,3
Tomato_healthy/adeea527-67a9-4426-8b18-221fe085fe87___RS_HL 0008.JPG,Tomato_healthy,0
Tomato_healthy/8edbb3bf-ae44-4870-9c39-cd33fd088a55___RS_HL 0429.JPG,Tomato_healthy,0
Tomato_Early_blight/849f111e-9886-436e-b2ce-060a011cab43___RS_Erly.B 7359.JPG,Tomato_Early_blight,1
Tomato_Leaf_Mold/9b961aee-be12-4ae3-ac91-a896d4c00cf7___Crnl_L.Mold 6941.JPG,Tomato_Leaf_Mold,3
Tomato_Bacterial_spot/1ade5ae9-2b62-4d53-86ae-fee9d3d9a7e9___UF.GRC_BS_Lab Leaf 0777.JPG,Tomato_Bacterial_spot,4
Tomato_Bacterial_spot/78c90a7a-a37f-44fa-bc11-38c1823a7af1___GCREC_Bact.Sp 6145.JPG,Tomato_Bacterial_spot,4
Tomato_Bacterial_spot/e87962ec-4dae-4c6c-8233-620e40acf137___GCREC_Bact.Sp 3160.JPG,Tomato_Bacterial_spot,4
Tomato_Bacterial_spot/463b2ce4-28ac-416d-9a43-2e494e649fbf___GCREC_Bact.Sp 6146.JPG,Tomato_Bacterial_spot,4
Tomato_healthy/f81def4f-22a7-4036-bfab-51b245f4a2ab___RS_HL 0055.JPG,Tomato_healthy,0
Tomato_Late_blight/f5538cfb-7556-4f4d-a680-6a15cc6283ab___RS_Late.B 4962.JPG,Tomato_Late_blight,2
